,S&P 500,S&P 500 daily exposure,S&P/Gold/BTC 60/30/10 daily exposure,Static HMM daily exposure,Static HMM/Gold/BTC 60/30/10 daily exposure,Static HMM with momentum/Gold/BTC 60/30/10 daily exposure
2020-12-12,19984.54616483013,12412.785431653661,19822.00783403375,18557.637173577426,21352.537502338026,25218.1998113931
2020-12-13,19984.54616483013,12412.785431653661,19867.412168683273,18557.637173577426,21399.77038421005,25274.07521679876
2020-12-14,19895.072338820486,12362.559131579907,19819.196579008956,18353.628398549572,21296.241493589263,25103.777047202515
2020-12-15,20164.039837989778,12540.53371268671,20052.185498328497,18652.67038935364,21506.519577057967,25429.84274925102
2020-12-16,20195.68391842013,12541.003847258102,20303.809587486892,18562.577400979782,21776.808881454694,25663.727695585905
2020-12-17,20308.618692243446,12583.836407747638,20577.95431966851,18461.38758836061,22044.082096399412,25866.005004904342
2020-12-18,20227.527368411604,12459.973235310325,20449.06353945769,18203.93689687119,21885.860240116366,25638.824992338486
2020-12-19,20227.527368411604,12459.973235310325,20546.3566323425,18203.93689687119,21987.071571560045,25758.555653520336
2020-12-20,20227.527368411604,12459.973235310325,20494.173741435476,18203.93689687119,21932.787143851157,25694.338432693832
2020-12-21,20155.208305268927,12470.85749090534,20433.953128479174,18442.37886145135,21872.179936522683,25806.42791831769
2020-12-22,20121.23285825902,12498.515857537002,20588.507983933927,18285.374237953816,21979.183631255604,25832.87033508797
2020-12-23,20139.319808533375,12585.545178109533,20646.47856505868,18678.307054439894,22071.635658996667,26129.404842810367
2020-12-24,20217.664861563884,12621.544646641525,20753.938475576913,18610.062848900587,22155.63843772533,26162.135269764964
2020-12-25,20217.664861563884,12550.472652109562,20761.508320137797,18610.062848900587,22234.505959346912,26255.433721379355
2020-12-26,20217.664861563884,12550.472652109562,20998.933195910628,18610.062848900587,22481.49253447067,26547.613119879465
2020-12-27,20217.664861563884,12550.472652109562,20976.862957731137,18610.062848900587,22458.53347206251,26520.4530807511
2020-12-28,20391.353467862886,12677.267744464812,21213.231265186587,18835.858308947478,22804.42120895408,26850.00550033444
2020-12-29,20352.451257734552,12684.646144685914,21277.075624166984,18811.55736676982,22926.89509186403,26899.567521854973
2020-12-30,20381.490961015166,12660.599951447974,21454.465342712265,18803.238388373495,23098.295008440593,27139.335988329945
2020-12-31,20485.04279261075,12673.66876490133,21457.03634025169,18924.97535656744,23114.10233053804,27228.6872319258
2021-01-01,20485.04279261075,12666.043317585203,21493.822414940554,18924.97535656744,23159.98682592076,27282.967527341396
2021-01-02,20485.04279261075,12666.043317585203,21861.19063679929,18924.97535656744,23542.14989384214,27735.057586318373
2021-01-03,20485.04279261075,12666.043317585203,21948.559480938784,18924.97535656744,23633.037301980374,27842.575285317835
2021-01-04,20206.164291295092,12515.756527727412,21861.086275362657,18682.72517862071,23510.130730279274,27710.278115272864
2021-01-05,20345.327837199486,12583.443316125213,22204.19196578869,19059.33797680205,23892.568661257774,28366.936873002476
2021-01-06,20466.963026825088,12662.906183847406,22530.984987056403,19575.619904416562,24190.64983174235,29106.206244282916
2021-01-07,20771.050102827994,12851.044800705145,23067.124256019284,19961.362711592355,24734.655027209858,29865.704715283977
2021-01-08,20889.393000511896,12989.057466266944,23220.03369438377,20210.076945784534,24907.690909121,30098.42915727156
2021-01-09,20889.393000511896,12989.057466266944,23147.15933745801,20210.076945784534,24831.88171780163,30008.748639577938
2021-01-10,20889.393000511896,12989.057466266944,22892.449768278748,20210.076945784534,24566.914351016407,29695.298380952863
2021-01-11,20748.586002819917,12924.672466242266,22491.888040132166,20175.724228263112,24133.543232373617,29249.76207042461
2021-01-12,20752.968540920156,12942.8511545585,22287.38323254163,20427.399092035586,23889.6487300822,29186.72053208731
2021-01-13,20808.856678431268,12921.768468718617,22706.111368738897,20373.024263334817,24374.91206202325,29681.53361026483
2021-01-14,20735.97902129303,12859.361380128368,22881.688341773926,20535.843450356242,24580.333958243424,30107.27280295058
2021-01-15,20584.758107246456,12761.325428369159,22438.91007680789,19909.342170875145,24048.571181595256,29155.202013699767
2021-01-16,20584.758107246456,12761.325428369159,22352.317741629075,19909.342170875145,23958.491554394568,29048.63990084233
2021-01-17,20584.758107246456,12761.325428369159,22300.559366958878,19909.342170875145,23904.648739263463,28984.945097468186
2021-01-18,20584.758107246456,12795.80453884816,22466.23398026158,19909.342170875145,24042.554786909237,29148.084758117686
2021-01-19,20746.392937647623,12913.01020621862,22528.00805092656,20274.615655126632,24169.638307848625,29390.55079591143
2021-01-20,21033.501270756442,13032.560948294975,22576.90981721707,20148.812243638098,24449.66842031343,29204.43697904493
2021-01-21,21052.673078822823,13035.733045625177,21943.154083876827,19903.437764517454,23723.065426235833,28215.93017993831
2021-01-22,20978.15915438568,12983.521193591374,22167.386882473744,19781.211047372155,23913.331755182888,28451.53270455065
2021-01-23,20978.15915438568,12983.521193591374,22042.085398220635,19781.211047372155,23782.984063716838,28297.334404220594
2021-01-24,20978.15915438568,12983.521193591374,22071.701989358928,19781.211047372155,23813.793389775357,28333.78112344596
2021-01-25,21060.895726127295,13055.631890674918,22161.264482885214,19690.45978015987,23822.283150505238,28283.025833835196
2021-01-26,21028.01591364245,13036.118898693838,22164.218330374028,19523.302412987643,23865.072401499234,28170.169876004526
2021-01-27,20514.084292013547,12704.786389110523,21545.118221983776,18872.925630828257,23139.60614525306,27256.85908594788
2021-01-28,20690.510188503027,12737.450438102345,21983.777711640974,18980.89915670523,23638.25799212241,27848.223729568126
2021-01-29,20276.29208538765,12598.508069017438,21964.40178734453,18727.06504345488,23598.458104612644,27776.65241590842
2021-01-30,20276.29208538765,12598.508069017438,21958.139276316357,18727.06504345488,23591.943386449733,27768.945655193664
2021-01-31,20276.29208538765,12598.508069017438,21803.770493597935,18727.06504345488,23431.357783001316,27578.97660525714
2021-02-01,20613.80140277142,12695.877244434625,21950.18789762172,18868.243255254092,23602.145178583694,27761.033492175877
2021-02-02,20905.288681736132,12800.70603544745,22148.406756364624,19144.953924290887,23834.658749456758,28118.572399266683
2021-02-03,20921.719607367697,12816.322248309267,22299.45655299457,19302.895244712065,24114.485747454088,28428.67830865878
2021-02-04,21159.515406237937,12955.941966310416,22328.765187091856,19759.948224673924,24227.579358294028,28686.223542534277
2021-02-05,21242.794406875557,13042.076632475228,22553.72171365522,19847.107053589,24519.80269838333,28934.64625065016
2021-02-06,21242.794406875557,13042.076632475228,22627.8626095601,19847.107053589,24599.477993938726,29028.42498650018
2021-02-07,21242.794406875557,13042.076632475228,22603.897901610067,19847.107053589,24573.72439107874,28998.112700829224
2021-02-08,21396.210182216597,13121.846071343321,23199.448266646777,20329.28614367706,25253.318339029356,30072.69258038127
2021-02-09,21381.96513726864,13088.216893011142,23177.34569755594,20178.445657675526,25218.315640134042,29955.62170185659
2021-02-10,21372.645059316936,13051.955650457878,23031.562570144506,19981.87889747505,25094.981797101056,29645.16371402781
2021-02-11,21407.16832358937,13064.293785562304,23208.92674135787,20054.520876925617,25264.394344834618,29917.48830844429
2021-02-12,21512.915016479415,13120.041450716351,23230.108715159047,20268.575836091903,25262.70027558614,30060.200263027968
2021-02-13,21512.915016479415,13120.041450716351,23203.889533106918,20268.575836091903,25234.52390876823,30027.036356416633
2021-02-14,21512.915016479415,13120.041450716351,23309.7136706718,20268.575836091903,25348.24750671605,30160.89033433437
2021-02-15,21512.915016479415,13124.435402985757,23265.71459633469,20268.575836091903,25296.06077099205,30099.465948391142
2021-02-16,21494.287433431215,13121.850686883356,23306.296646041297,20520.194533263388,25414.280382301436,30376.5242261067
2021-02-17,21499.217788793987,13151.207502271243,23497.04985872084,20599.759876792607,25665.648645481444,30649.548765778203
2021-02-18,21407.71973309624,13113.163591091168,23439.854852589455,20469.329593273735,25619.090021061154,30511.92355679646
2021-02-19,21369.911361370796,13089.568086976957,23696.983146942417,20788.0192176491,25863.866531564545,31149.745919428926
2021-02-20,21369.911361370796,13089.568086976957,23710.922579379923,20788.0192176491,25878.846501603726,31167.377515817137
2021-02-21,21369.911361370796,13089.568086976957,23805.90829077043,20788.0192176491,25980.92261676542,31287.52227302973
2021-02-22,21205.541036901323,12971.129880195444,23509.65874854967,20603.770313157485,25806.657469763184,30905.562223917226
2021-02-23,21231.290244362415,12998.588588178614,23185.38711205201,20741.516283367633,25546.547931589015,30581.04822638767
2021-02-24,21465.24234178408,13158.044309997667,23402.70518213781,21443.913805739187,25840.465243127273,31267.136329214914
2021-02-25,20948.029204946513,12851.264672274592,22877.28969728042,20781.96230820268,25244.496851911288,30420.584040301488
2021-02-26,20840.087650761994,12866.677557941735,22806.670975256715,20726.37849985774,25157.498123268717,30261.902198703647
2021-02-27,20840.087650761994,12866.677557941735,22796.60176995491,20726.37849985774,25146.67728142917,30249.165943864904
2021-02-28,20840.087650761994,12866.677557941735,22726.68142669811,20726.37849985774,25071.537590354117,30160.725666460727
2021-03-01,21345.252400068242,13213.401555580398,23392.55148189336,21561.03867833569,25801.10534950649,31285.077255404238
2021-03-02,21178.690806548653,13047.64917265686,23125.736177370567,21168.118706471352,25511.06655505817,30818.108642758485
2021-03-03,20898.163465078884,12895.286084878195,23088.563045386618,21090.276165301082,25477.516132643053,30902.42688689592
2021-03-04,20639.5506102325,12778.654989483613,22829.54786098594,20859.278480566016,25249.2853434257,30523.882398201775
2021-03-05,21019.254429686298,12913.350369241685,23006.685292755843,21038.264231875488,25477.25524941761,30729.17749797537
2021-03-06,21019.254429686298,12913.350369241685,23005.686865827753,21038.264231875488,25476.182292858142,30727.914615810114
2021-03-07,21019.254429686298,12913.350369241685,23159.19971065117,21038.264231875488,25641.15441969281,30922.08869947306
2021-03-08,20914.603371321307,12863.413793910991,23146.516691219964,20980.024640099487,25711.08121003512,30920.1740323431
2021-03-09,21213.208682454566,13192.684052622666,23810.903257987582,21657.33924219623,26346.049177510653,31926.541816988258
2021-03-10,21345.25240006824,13240.758430834907,23932.223191295896,21688.977085448678,26457.57518469998,32044.808628258605
2021-03-11,21561.674345088937,13359.336177135967,24169.888766252287,21833.8511316933,26695.732645357286,32317.692243755355
2021-03-12,21590.717640613897,13312.382705862343,24049.725630049074,21796.45628611832,26506.589386094856,32194.329454730385
2021-03-13,21590.717640613897,13312.382705862343,24312.357459708335,21796.45628611832,26788.825908798906,32526.52507603796
2021-03-14,21590.717640613897,13312.382705862343,24182.030596494722,21796.45628611832,26648.770528854824,32361.678288980645
2021-03-15,21719.472658530216,13465.876170715414,24169.37031832059,22009.85061090667,26572.676748135927,32332.61713315584
2021-03-16,21692.079999281534,13453.710239323698,24223.028820897787,21899.877429876364,26646.668652609438,32319.29429644529
2021-03-17,21766.047902578313,13508.375089690984,24416.975560372495,22221.730482549603,26872.77159720503,32777.20502706901
2021-03-18,21449.359233415038,13281.51969470262,24106.80437798508,21710.08267371176,26423.959435342265,32230.743054468305
2021-03-19,21409.670321775273,13343.825450917988,24268.339972712994,21760.05057023903,26554.85038919466,32397.38204610687
2021-03-20,21409.670321775273,13343.825450917988,24266.099403434826,21760.05057023903,26552.442568014838,32394.548012987543
2021-03-21,21409.670321775273,13343.825450917988,24212.459114290992,21760.05057023903,26494.798189173027,32326.699918556744
2021-03-22,21580.627026250313,13432.947955457583,24086.11637193598,21703.866691102976,26313.681574267335,32000.190931369678
2021-03-23,21410.765956300336,13344.076288506118,23992.516241526504,21323.150489704105,26276.522508830567,31662.122458346472
2021-03-24,21301.924544907535,13336.451261455979,23897.37730741541,21137.785063907177,26160.68074336445,31388.008522721942
2021-03-25,21421.76181623873,13415.802517704435,23894.092626142385,21403.68379795889,26103.27381091889,31514.580967598264
2021-03-26,21766.969313252674,13689.124753794562,24455.001884736386,21816.04395163275,26693.719311780496,32229.431699360517
2021-03-27,21766.969313252674,13689.124753794562,24512.27604553427,21816.04395163275,26755.268820099274,32301.87617593371
2021-03-28,21766.969313252674,13689.124753794562,24510.71674957025,21816.04395163275,26753.593127281227,32299.903866285476
2021-03-29,21755.97524943645,13677.818185249109,24582.429901872754,21577.248432549044,26877.62905404705,32194.460668407028
2021-03-30,21698.258659554005,13663.43625260162,24606.07227199687,21825.30300418819,26886.712069797468,32462.438068841482
2021-03-31,21786.212966205945,13759.727184489891,24784.48307595509,21967.43902323871,27030.808324424128,32687.225042849983
2021-04-01,22021.481621179853,13886.977272810498,24941.45033224281,22305.924558367667,27316.954953509572,33017.721696468
2021-04-02,22021.481621179853,13866.970388720294,24929.958595760265,22305.924558367667,27326.93129623579,33029.46396617342
2021-04-03,22021.481621179853,13866.970388720294,24807.85478023293,22305.924558367667,27195.712790283775,32875.01828106451
2021-04-04,22021.481621179853,13866.970388720294,24887.043252169417,22305.924558367667,27280.812448564335,32975.181553998606
2021-04-05,22337.559608804575,14106.593413074195,25178.337617073346,22712.276214696172,27622.09731766365,33387.956722933384
